ticker,name,primary_exchange,latest_close,latest_close_date,average_daily_volume,average_daily_dollar_volume,price_bucket,adv_dollar_bucket,recent_gap_frequency_proxy,recent_range_expansion_proxy,overnight_planning_suitability_score,include_in_working_universe,exclusion_reason
PPCB,"Propanc Biopharma, Inc. Common Stock",XNAS,0.1108,2026-03-24,1893988,370391,below_5,adv_below_5m,0.8871,0.139504,0.5615,False,close_below_5.0; adv_dollar_below_5m
PPHC,"Public Policy Holding Company, Inc. Common Stock",XNAS,13.19,2026-03-24,181723,2250266,price_10_20,adv_below_5m,0.4737,0.047059,0.3941,False,adv_dollar_below_5m; adv_shares_below_300k
PPIH,"Perma-Pipe International Holdings, Inc.",XNAS,30.24,2026-03-24,95643,2986602,price_20_40,adv_below_5m,0.5806,0.050973,0.4616,False,adv_dollar_below_5m; adv_shares_below_300k
PPSI,"Pioneer Power Solutions, Inc.",XNAS,3.38,2026-03-24,141864,621656,below_5,adv_below_5m,0.629,0.073553,0.4465,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
PRE,Prenetics Global Limited Class A Ordinary Share,XNAS,22.15,2026-03-24,253270,4655437,price_20_40,adv_below_5m,0.6452,0.084583,0.5872,False,adv_dollar_below_5m; adv_shares_below_300k
PRFX,PRF Technologies Ltd. Ordinary Shares,XNAS,2.2,2026-03-24,514678,2223067,below_5,adv_below_5m,0.8065,0.112989,0.6269,False,close_below_5.0; adv_dollar_below_5m
PRHI,"Presurance Holdings, Inc. Common Stock",XNAS,0.5992,2026-03-24,100966,75284,below_5,adv_below_5m,0.7742,0.0955,0.4433,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
PRI,"PRIMERICA, INC.",XNYS,250.91,2026-03-24,217873,56279989,price_200_500,adv_50m_100m,0.3871,0.024673,0.4581,False,adv_shares_below_300k
PRK,Park National Corporation,XASE,157.76,2026-03-24,77065,12486104,price_80_200,adv_5m_20m,0.5484,0.025242,0.4196,False,adv_shares_below_300k
PRLB,"PROTO LABS, INC.",XNYS,59.61,2026-03-24,177964,10475491,price_40_80,adv_5m_20m,0.6129,0.034745,0.4932,False,adv_shares_below_300k
PRLD,Prelude Therapeutics Incorporated,XNAS,3.12,2026-03-24,386222,991961,below_5,adv_below_5m,0.6774,0.114923,0.5409,False,close_below_5.0; adv_dollar_below_5m
PRME,"Prime Medicine, Inc. Common Stock",XNAS,3.52,2026-03-24,2968878,11494454,below_5,adv_5m_20m,0.7419,0.074942,0.661,False,close_below_5.0
PROF,Profound Medical Corp. Common Stock,XNAS,5.15,2026-03-24,232370,1568936,price_5_10,adv_below_5m,0.5323,0.073538,0.4608,False,adv_dollar_below_5m; adv_shares_below_300k
PROK,ProKidney Corp. Class A Ordinary Shares,XNAS,1.79,2026-03-24,849060,1835555,below_5,adv_below_5m,0.5484,0.069551,0.4672,False,close_below_5.0; adv_dollar_below_5m
PROP,Prairie Operating Co. Common Stock,XNAS,1.75,2026-03-24,2096363,3739290,below_5,adv_below_5m,0.8226,0.078836,0.6235,False,close_below_5.0; adv_dollar_below_5m
PROV,Provident Financial Hldgs,XNAS,16.1,2026-03-24,6814,109693,price_10_20,adv_below_5m,0.4677,0.015289,0.1037,False,adv_dollar_below_5m; adv_shares_below_300k
PRPL,"Purple Innovation, Inc. Common Stock",XNAS,0.69,2026-03-24,260122,182952,below_5,adv_below_5m,0.7097,0.058296,0.3831,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
PRPO,"Precipio, Inc. Common Stock",XNAS,26.6,2026-03-24,14639,358770,price_20_40,adv_below_5m,0.6774,0.061561,0.4098,False,adv_dollar_below_5m; adv_shares_below_300k
PRSO,"Peraso, Inc. Common Stock",XNAS,1.12,2026-03-24,7679901,14773032,below_5,adv_5m_20m,0.8387,0.088381,0.7297,False,close_below_5.0
PRTA,Prothena Corporation plc Ordinary Shares,XNAS,8.73,2026-03-24,513108,4723844,price_5_10,adv_below_5m,0.4839,0.050623,0.4527,False,adv_dollar_below_5m
PRTH,"Priority Technology Holdings, Inc.",XNAS,4.85,2026-03-24,335221,1850074,below_5,adv_below_5m,0.6129,0.039729,0.4078,False,close_below_5.0; adv_dollar_below_5m
PRTS,"CarParts.com, Inc. Common Stock",XNAS,0.83,2026-03-24,937394,575783,below_5,adv_below_5m,0.5806,0.078763,0.4323,False,close_below_5.0; adv_dollar_below_5m
PRZO,ParaZero Technologies Ltd. Ordinary Shares,XNAS,0.81,2026-03-24,1623229,1928021,below_5,adv_below_5m,0.9194,0.102434,0.6345,False,close_below_5.0; adv_dollar_below_5m
PSBD,Palmer Square Capital BDC Inc.,XNYS,10.43,2026-03-24,94460,1089445,price_10_20,adv_below_5m,0.6452,0.025694,0.3147,False,adv_dollar_below_5m; adv_shares_below_300k
PSEC,Prospect Capital Corporation,XNAS,2.54,2026-03-24,4479243,12206028,below_5,adv_5m_20m,0.4355,0.033099,0.4299,False,close_below_5.0
PSFE,Paysafe Limited,XNYS,6.96,2026-03-24,479911,3469763,price_5_10,adv_below_5m,0.629,0.052602,0.4951,False,adv_dollar_below_5m
PSHG,Performance Shipping Inc. Common Shares,XNAS,1.87,2026-03-24,129580,279860,below_5,adv_below_5m,0.629,0.057639,0.3702,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
PSIG,PS International Group Ltd. Ordinary Shares,XNAS,5.35,2026-03-24,55492,297677,price_5_10,adv_below_5m,0.629,0.062376,0.386,False,adv_dollar_below_5m; adv_shares_below_300k
PSMT,Pricesmart Inc,XNAS,148.56,2026-03-24,213112,30698915,price_80_200,adv_20m_50m,0.4355,0.029985,0.4667,False,adv_shares_below_300k
PSNY,Polestar Automotive Holding UK PLC Class A ADS,XNAS,17.7,2026-03-24,253917,4603774,price_10_20,adv_below_5m,0.6613,0.09525,0.6062,False,adv_dollar_below_5m; adv_shares_below_300k
PSQH,"PSQ Holdings, Inc.",XNYS,0.599,2026-03-24,1766505,1712490,below_5,adv_below_5m,0.8387,0.089066,0.598,False,close_below_5.0; adv_dollar_below_5m
PSTL,"Postal Realty Trust, Inc",XNYS,18.44,2026-03-24,298181,5508305,price_10_20,adv_5m_20m,0.5,0.024075,0.3433,False,adv_shares_below_300k
PSTV,"PLUS THERAPEUTICS, Inc. Common Stock",XNAS,0.2399,2026-03-24,9236896,2773071,below_5,adv_below_5m,0.7742,0.085761,0.5996,False,close_below_5.0; adv_dollar_below_5m
PTHS,Pelthos Therapeutics Inc.,XASE,22.0,2026-03-24,11260,292965,price_20_40,adv_below_5m,0.8387,0.067186,0.4654,False,adv_dollar_below_5m; adv_shares_below_300k
PTLE,PTL LTD Class A Ordinary Shares,XNAS,7.16,2026-03-24,220497,1866149,price_5_10,adv_below_5m,0.871,0.126955,0.6427,False,adv_dollar_below_5m; adv_shares_below_300k
PTN,"Palatin Technologies, Inc.",XASE,19.85,2026-03-24,33502,588622,price_10_20,adv_below_5m,0.8065,0.108568,0.5483,False,adv_dollar_below_5m; adv_shares_below_300k
PTON,"Peloton Interactive, Inc. Class A Common Stock",XNAS,4.11,2026-03-24,12209295,59939126,below_5,adv_50m_100m,0.6452,0.055285,0.6835,False,close_below_5.0
PULM,"Pulmatrix, Inc. Common Stock",XNAS,2.15,2026-03-24,30879,70199,below_5,adv_below_5m,0.5968,0.075324,0.3505,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
PVL,Permianville Royalty Trust,XNYS,1.84,2026-03-24,101590,180560,below_5,adv_below_5m,0.7419,0.033787,0.3059,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
PXED,"Phoenix Education Partners, Inc.",XNYS,30.13,2026-03-24,90092,2720692,price_20_40,adv_below_5m,0.5806,0.057415,0.4746,False,adv_dollar_below_5m; adv_shares_below_300k
PXS,Pyxis Tankers Inc. Common Stock,XNAS,4.52,2026-03-24,57132,214996,below_5,adv_below_5m,0.5645,0.055224,0.3271,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
PYPD,PolyPid Ltd. Ordinary Shares,XNAS,4.08,2026-03-24,63635,281999,below_5,adv_below_5m,0.6129,0.055136,0.3577,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
PYXS,"Pyxis Oncology, Inc. Common Stock",XNAS,1.36,2026-03-24,880321,1313783,below_5,adv_below_5m,0.6774,0.091043,0.5338,False,close_below_5.0; adv_dollar_below_5m
PZG,Paramount Gold Nevada Corp.,XASE,1.64,2026-03-24,1782749,3434462,below_5,adv_below_5m,0.8226,0.090029,0.6345,False,close_below_5.0; adv_dollar_below_5m
QCLS,"Q/C Technologies, Inc. Common Stock",XNAS,3.7,2026-03-24,1161847,5589454,below_5,adv_5m_20m,0.7581,0.112457,0.665,False,close_below_5.0
QCRH,QCR Holdings Inc,XNAS,83.65,2026-03-24,102251,8844088,price_80_200,adv_5m_20m,0.4516,0.029277,0.3897,False,adv_shares_below_300k
QETA,Quetta Acquisition Corporation Common Stock,XNAS,11.5,2026-03-24,4647,53094,price_10_20,adv_below_5m,0.6452,0.016835,0.156,False,adv_dollar_below_5m; adv_shares_below_300k
QMCO,Quantum Corporation,XNAS,5.11,2026-03-24,522273,3285373,price_5_10,adv_below_5m,0.7258,0.073343,0.5725,False,adv_dollar_below_5m
QNC,Quantum eMotion Corp.,XASE,2.42,2026-03-24,490635,1514495,below_5,adv_below_5m,0.9,0.093033,0.6081,False,close_below_5.0; adv_dollar_below_5m
QNCX,"Quince Therapeutics, Inc. Common Stock",XNAS,0.0931,2026-03-24,63408997,26381488,below_5,adv_20m_50m,0.7581,0.336197,0.787,False,close_below_5.0
QNTM,Quantum Biopharma Ltd. Class B Subordinate Voting Shares,XNAS,4.73,2026-03-24,204862,832276,below_5,adv_below_5m,0.629,0.105179,0.5049,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
QRHC,Quest Resource Holding Corporation,XNAS,1.2,2026-03-24,56355,84100,below_5,adv_below_5m,0.7581,0.089176,0.4312,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
QSEA,Quartzsea Acquisition Corporation Ordinary Shares,XNAS,10.36,2026-03-24,2046,21128,price_10_20,adv_below_5m,0.0,0.000683,0.0047,False,adv_dollar_below_5m; adv_shares_below_300k
QSI,Quantum-Si Incorporated Class A Common Stock,XNAS,0.8511,2026-03-24,4464387,4894040,below_5,adv_below_5m,0.6935,0.069916,0.5828,False,close_below_5.0; adv_dollar_below_5m
QTI,"QT Imaging Holdings, Inc. Common Stock",XNAS,6.57,2026-03-24,188863,274200,price_5_10,adv_below_5m,0.7419,0.098898,0.4784,False,adv_dollar_below_5m; adv_shares_below_300k
QTRX,Quanterix Corporation Common Stock,XNAS,3.82,2026-03-24,677903,4149254,below_5,adv_below_5m,0.5806,0.069775,0.5292,False,close_below_5.0; adv_dollar_below_5m
QTTB,Q32 Bio Inc. Common Stock,XNAS,7.3,2026-03-24,202576,979570,price_5_10,adv_below_5m,0.7419,0.100289,0.5472,False,adv_dollar_below_5m; adv_shares_below_300k
QUAD,"QUAD/GRAPHICS, INC.",XNYS,6.64,2026-03-24,200473,1313397,price_5_10,adv_below_5m,0.5806,0.038295,0.3699,False,adv_dollar_below_5m; adv_shares_below_300k
QUCY,Mainz Biomed N.V. Ordinary Shares,XNAS,0.4985,2026-03-24,719078,421248,below_5,adv_below_5m,1.0,0.143478,0.5745,False,close_below_5.0; adv_dollar_below_5m
QUIK,QuickLogic Corp,XNAS,9.36,2026-03-24,179130,1457655,price_5_10,adv_below_5m,0.5968,0.067266,0.4685,False,adv_dollar_below_5m; adv_shares_below_300k
QUMS,Quantumsphere Acquisition Corp. Ordinary Shares,XNAS,10.1,2026-03-24,25431,255129,price_10_20,adv_below_5m,0.0645,0.001535,0.074,False,adv_dollar_below_5m; adv_shares_below_300k
QVCGA,"QVC Group, Inc. Series A Common Stock",XNAS,1.93,2026-03-24,162257,718190,below_5,adv_below_5m,0.7097,0.154769,0.5475,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RAAQ,Real Asset Acquisition Corp. Class A Ordinary Share,XNAS,10.55,2026-03-24,109862,1154409,price_10_20,adv_below_5m,0.1774,0.006273,0.1675,False,adv_dollar_below_5m; adv_shares_below_300k
RAC,Rithm Acquisition Corp.,XNYS,10.42,2026-03-23,33724,350821,price_10_20,adv_below_5m,0.2258,0.004355,0.1028,False,adv_dollar_below_5m; adv_shares_below_300k
RAIL,"FreightCar America, Inc.",XNAS,8.06,2026-03-24,191088,2128795,price_5_10,adv_below_5m,0.5323,0.061997,0.4527,False,adv_dollar_below_5m; adv_shares_below_300k
RAIN,"Rain Enhancement Technologies Holdco, Inc. Class A Common Stock",XNAS,2.79,2026-03-24,32681,130740,below_5,adv_below_5m,0.871,0.110522,0.5013,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RAND,Rand Capital Corp,XNAS,11.84,2026-03-24,7172,81813,price_10_20,adv_below_5m,0.6774,0.047218,0.3145,False,adv_dollar_below_5m; adv_shares_below_300k
RANG,Range Capital Acquisition Corp. Ordinary Shares,XNAS,10.52,2026-03-23,35520,372200,price_10_20,adv_below_5m,0.0806,0.001741,0.0941,False,adv_dollar_below_5m; adv_shares_below_300k
RANI,"Rani Therapeutics Holdings, Inc. Class A Common Stock",XNAS,1.06,2026-03-24,1100566,1464193,below_5,adv_below_5m,0.8226,0.062228,0.5349,False,close_below_5.0; adv_dollar_below_5m
RAVE,"Rave Restaurant Group, Inc.",XNAS,2.41,2026-03-24,34143,102396,below_5,adv_below_5m,0.6452,0.053222,0.3265,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RAY,Raytech Holding Limited Ordinary Shares,XNAS,3.92,2026-03-24,58519,203692,below_5,adv_below_5m,0.7419,0.094611,0.4633,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RAYA,Erayak Power Solution Group Inc. Class A Ordinary Shares,XNAS,0.4124,2026-03-24,1352596,2165455,below_5,adv_below_5m,0.8226,0.126133,0.6378,False,close_below_5.0; adv_dollar_below_5m
RBB,RBB Bancorp Common Stock,XNAS,21.16,2026-03-24,63158,1356548,price_20_40,adv_below_5m,0.5,0.028516,0.2891,False,adv_dollar_below_5m; adv_shares_below_300k
RBBN,Ribbon Communications Inc. Common Stock,XNAS,2.19,2026-03-24,822934,1922411,below_5,adv_below_5m,0.5323,0.043491,0.3926,False,close_below_5.0; adv_dollar_below_5m
RBC,RBC Bearings Incorporated,XNYS,552.23,2026-03-24,199770,104627450,price_500_plus,adv_100m_plus,0.4032,0.025505,0.5027,False,close_above_500.0; adv_shares_below_300k
RBCAA,Republic Bancorp Inc/KY,XNAS,69.0,2026-03-24,45168,3165198,price_40_80,adv_below_5m,0.5645,0.026924,0.3518,False,adv_dollar_below_5m; adv_shares_below_300k
RBKB,"Rhinebeck Bancorp, Inc. Common Stock",XNAS,15.47,2026-03-24,13223,190987,price_10_20,adv_below_5m,0.5968,0.032497,0.2521,False,adv_dollar_below_5m; adv_shares_below_300k
RBNE,Robin Energy Ltd. Common Stock,XNAS,2.11,2026-03-24,4270453,10068173,below_5,adv_5m_20m,0.8226,0.155479,0.7409,False,close_below_5.0
RC,Ready Capital Corporation,XNYS,1.53,2026-03-24,2932460,5834693,below_5,adv_5m_20m,0.629,0.057949,0.542,False,close_below_5.0
RCKT,"Rocket Pharmaceuticals, Inc. Common Stock",XNAS,4.27,2026-03-24,2595572,10579106,below_5,adv_5m_20m,0.6613,0.06733,0.6149,False,close_below_5.0
RCKY,"Rocky Brands, Inc.",XNAS,39.38,2026-03-24,44475,1716851,price_20_40,adv_below_5m,0.5968,0.037499,0.3884,False,adv_dollar_below_5m; adv_shares_below_300k
RCMT,RCM Technologies Inc,XNAS,18.59,2026-03-24,45069,875257,price_10_20,adv_below_5m,0.6129,0.039684,0.3651,False,adv_dollar_below_5m; adv_shares_below_300k
RCON,"Recon Technology, Ltd. Class A Ordinary Shares",XNAS,0.85,2026-03-24,44894,64431,below_5,adv_below_5m,0.7742,0.102507,0.446,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RCT,RedCloud Holdings plc Ordinary Shares,XNAS,0.7169,2026-03-24,172244,196180,below_5,adv_below_5m,0.9032,0.101395,0.5135,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RDAC,Rising Dragon Acquisition Corp. Ordinary Shares,XNAS,4.85,2026-03-24,16576,142892,below_5,adv_below_5m,0.871,0.100607,0.4953,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RDAG,Republic Digital Acquisition Company Class A Ordinary Shares,XNAS,10.25,2026-03-24,137992,1407595,price_10_20,adv_below_5m,0.0323,0.001868,0.1636,False,adv_dollar_below_5m; adv_shares_below_300k
RDCM,Radcom Ltd.,XNAS,10.84,2026-03-24,66847,813471,price_10_20,adv_below_5m,0.4839,0.042223,0.3209,False,adv_dollar_below_5m; adv_shares_below_300k
RDGT,"Ridgetech, Inc. Ordinary Shares",XNAS,0.1329,2026-03-24,2321577,476394,below_5,adv_below_5m,0.9032,0.4417,0.5899,False,close_below_5.0; adv_dollar_below_5m
RDI,"Reading International, Inc Class A Common Stock",XNAS,1.23,2026-03-24,42552,45317,below_5,adv_below_5m,0.8548,0.048846,0.366,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RDIB,"Reading International, Inc (Class B",XNAS,9.5,2026-03-24,27873,358973,price_5_10,adv_below_5m,0.8387,0.066248,0.4732,False,adv_dollar_below_5m; adv_shares_below_300k
RDVT,"Red Violet, Inc. Common Stock",XNAS,37.41,2026-03-24,120872,5467510,price_20_40,adv_5m_20m,0.6129,0.048227,0.504,False,adv_shares_below_300k
RDZN,"Roadzen, Inc. Ordinary Shares",XNAS,1.09,2026-03-24,185821,323316,below_5,adv_below_5m,0.6129,0.088188,0.4313,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
REAX,REAL BROKERAGE INC,XNAS,2.43,2026-03-24,1635112,5087597,below_5,adv_5m_20m,0.5806,0.057553,0.5123,False,close_below_5.0
REBN,"Reborn Coffee, Inc. Common Stock",XNAS,1.95,2026-03-24,87233,157286,below_5,adv_below_5m,0.7581,0.074857,0.4284,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RECT,Rectitude Holdings Ltd Ordinary Shares,XNAS,1.23,2026-03-24,6357,10221,below_5,adv_below_5m,0.871,0.078608,0.427,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
REE,REE Automotive Ltd. Class A Ordinary Shares,XNAS,0.541,2026-03-24,90647,62080,below_5,adv_below_5m,0.8226,0.098019,0.4577,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
REED,"Reed's, Inc.",XASE,4.41,2026-03-24,36198,112048,below_5,adv_below_5m,0.8065,0.1338,0.49,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
REFI,"Chicago Atlantic Real Estate Finance, Inc. Common Stock",XNAS,12.01,2026-03-24,151283,1861168,price_10_20,adv_below_5m,0.3065,0.020863,0.22,False,adv_dollar_below_5m; adv_shares_below_300k
REGN,Regeneron Pharmaceuticals Inc,XNAS,741.69,2026-03-24,742010,569371228,price_500_plus,adv_100m_plus,0.4839,0.026687,0.601,False,close_above_500.0
REI,Ring Energy Inc.,XASE,1.54,2026-03-24,3915397,5157645,below_5,adv_5m_20m,0.8065,0.059483,0.5977,False,close_below_5.0
RELL,Richardson Electronics Ltd,XNAS,11.57,2026-03-24,131822,1585483,price_10_20,adv_below_5m,0.6452,0.06074,0.4781,False,adv_dollar_below_5m; adv_shares_below_300k
RENT,"Rent the Runway, Inc. Class A Common Stock",XNAS,4.7,2026-03-24,102081,744120,below_5,adv_below_5m,0.5806,0.078291,0.445,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RENX,RenX Enterprises Corp. Common Stock,XNAS,0.0951,2026-03-24,29754396,5767834,below_5,adv_5m_20m,0.871,0.166374,0.7212,False,close_below_5.0
RETO,"ReTo Eco-Solutions, Inc. Class A Shares",XNAS,0.7583,2026-03-24,653675,566824,below_5,adv_below_5m,0.7419,0.153732,0.5433,False,close_below_5.0; adv_dollar_below_5m
REVB,"Revelation Biosciences, Inc. Common Stock",XNAS,1.12,2026-03-24,635523,1560141,below_5,adv_below_5m,0.7419,0.104692,0.5775,False,close_below_5.0; adv_dollar_below_5m
REX,REX American Resources Corp.,XNYS,40.76,2026-03-24,182793,6505142,price_40_80,adv_5m_20m,0.4677,0.032896,0.3985,False,adv_shares_below_300k
RFAI,RF Acquisition Corp II Ordinary Shares,XNAS,10.91,2026-03-24,43837,472719,price_10_20,adv_below_5m,0.1613,0.002129,0.1103,False,adv_dollar_below_5m; adv_shares_below_300k
RFAM,RF Acquisition Corp III Ordinary Shares,XNAS,9.79,2026-03-24,23284,228443,price_5_10,adv_below_5m,0.0714,0.002644,0.0757,False,adv_dollar_below_5m; adv_shares_below_300k
RFIL,RF Industries Ltd,XNAS,10.57,2026-03-24,259024,2676999,price_10_20,adv_below_5m,0.6935,0.093399,0.5834,False,adv_dollar_below_5m; adv_shares_below_300k
RFL,"Rafael Holdings, Inc. Class B Common Stock",XNYS,1.24,2026-03-24,94204,120765,below_5,adv_below_5m,0.7258,0.064868,0.3888,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RGCO,RGC Resources Inc,XNAS,21.53,2026-03-24,11589,250760,price_20_40,adv_below_5m,0.5,0.02579,0.1824,False,adv_dollar_below_5m; adv_shares_below_300k
RGNT,Regentis Biomaterials Ltd.,XASE,2.92,2026-03-24,20231,129822,below_5,adv_below_5m,0.7903,0.078707,0.4397,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RGP,Resources Connection,XNAS,3.71,2026-03-24,413683,1737627,below_5,adv_below_5m,0.4032,0.043318,0.3454,False,close_below_5.0; adv_dollar_below_5m
RGS,Regis Corporation,XNAS,24.21,2026-03-24,11572,272174,price_20_40,adv_below_5m,0.4839,0.039395,0.2532,False,adv_dollar_below_5m; adv_shares_below_300k
RHLD,"Resolute Holdings Management, Inc.",XNYS,156.33,2026-03-24,187581,33587720,price_80_200,adv_20m_50m,0.6935,0.085537,0.7279,False,adv_shares_below_300k
RIBB,Ribbon Acquisition Corp Class A Ordinary Shares,XNAS,10.5,2026-03-09,14274,148842,price_10_20,adv_below_5m,0.0806,0.002513,0.0581,False,adv_dollar_below_5m; adv_shares_below_300k
RICK,"RCI Hospitality Holdings, Inc.",XNAS,24.72,2026-03-24,81507,1922144,price_20_40,adv_below_5m,0.4032,0.040956,0.3422,False,adv_dollar_below_5m; adv_shares_below_300k
RILYG,"BRC Group Holdings, Inc. 5.00% Senior Notes due 2026",XNAS,22.48,2026-03-24,31036,685653,price_20_40,adv_below_5m,0.4355,0.022577,0.1942,False,adv_dollar_below_5m; adv_shares_below_300k
RILYK,"BRC Group Holdings, Inc. 5.50% Senior Notes Due 2026",XNAS,25.1901,2026-03-24,24405,609429,price_20_40,adv_below_5m,0.0161,0.003557,0.1204,False,adv_dollar_below_5m; adv_shares_below_300k
RILYL,"BRC Group Holdings, Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock, par value $0.0001",XNAS,11.83,2026-03-24,14051,141395,price_10_20,adv_below_5m,0.7097,0.08612,0.4274,False,adv_dollar_below_5m; adv_shares_below_300k
RILYN,"BRC Group Holdings, Inc. 6.50% Senior Notes Due 2026",XNAS,23.7699,2026-03-24,32037,743672,price_20_40,adv_below_5m,0.1935,0.014621,0.1471,False,adv_dollar_below_5m; adv_shares_below_300k
RILYT,"BRC Group Holdings, Inc. 6.00% Senior Notes Due 2028",XNAS,17.5,2026-03-24,33545,570048,price_10_20,adv_below_5m,0.629,0.037044,0.3369,False,adv_dollar_below_5m; adv_shares_below_300k
RIME,"Algorhythm Holdings, Inc. Common Stock",XNAS,1.29,2026-03-24,7377128,18296601,below_5,adv_5m_20m,0.871,0.183288,0.7981,False,close_below_5.0
RJET,Republic Airways Holdings Inc. Common Stock,XNAS,17.74,2026-03-24,105430,1950210,price_10_20,adv_below_5m,0.6452,0.069808,0.5108,False,adv_dollar_below_5m; adv_shares_below_300k
RKDA,"Arcadia Biosciences, Inc.",XNAS,1.7,2026-03-24,36024,74500,below_5,adv_below_5m,0.8226,0.093037,0.4562,False,close_below_5.0; adv_dollar_below_5m; adv_shares_below_300k
RLGT,"Radiant Logistics, Inc.",XASE,7.13,2026-03-24,160106,1142779,price_5_10,adv_below_5m,0.5161,0.032061,0.3083,False,adv_dollar_below_5m; adv_shares_below_300k
