ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
CELH,"Celsius Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001341766,BBG000NY37X4,BBG001SQSKT3,2026-03-24T06:07:49.66305735Z
CENN,Cenntro Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001707919,BBG01JJ2CQL8,BBG01JJ2CQM7,2026-03-24T06:07:49.663057811Z
CENT,Central Garden and Pet Co,stocks,us,XNAS,CS,True,usd,0000887733,BBG000BFD605,BBG001S5PNG0,2026-03-24T06:07:49.663057901Z
CENTA,Central Garden & Pet Company,stocks,us,XNAS,CS,True,usd,0000887733,BBG000KTYB56,BBG001SLHT35,2026-03-24T06:07:49.663057991Z
CENX,Century Aluminum Co,stocks,us,XNAS,CS,True,usd,0000949157,BBG000BW1LS8,BBG001S766G4,2026-03-24T06:07:49.663058091Z
CEPF,"Cantor Equity Partners IV, Inc. Class A Ordinary Shares",stocks,us,XNAS,CS,True,usd,0002034267,,,2026-03-24T06:07:49.663058182Z
CEPO,"Cantor Equity Partners I, Inc. Class A Ordinary Shares",stocks,us,XNAS,CS,True,usd,0002027708,,,2026-03-24T06:07:49.663058362Z
CEPS,"Cantor Equity Partners VI, Inc. Class A Ordinary Shares",stocks,us,XNAS,CS,True,usd,0002089536,,,2026-03-24T06:07:49.663058452Z
CEPT,"Cantor Equity Partners II, Inc. Class A Ordinary Share",stocks,us,XNAS,CS,True,usd,0002034269,,,2026-03-24T06:07:49.663058542Z
CEPV,"Cantor Equity Partners V, Inc. Class A Ordinary Shares",stocks,us,XNAS,CS,True,usd,0002034266,,,2026-03-24T06:07:49.663058993Z
CERS,Cerus Corp,stocks,us,XNAS,CS,True,usd,0001020214,BBG000HBVZX8,BBG001S97DG4,2026-03-24T06:07:49.663059113Z
CETX,CEMTREX INC.,stocks,us,XNAS,CS,True,usd,0001435064,BBG000GC6D82,BBG001SJX829,2026-03-24T06:07:49.663059474Z
CETY,"Clean Energy Technologies, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001329606,BBG000NQGHL8,BBG001SQPNN6,2026-03-24T06:07:49.663059564Z
CEVA,CEVA Inc.,stocks,us,XNAS,CS,True,usd,0001173489,BBG000BN3P07,BBG001S9R702,2026-03-24T06:07:49.663059795Z
CF,"CF Industries Holding, Inc.",stocks,us,XNYS,CS,True,usd,0001324404,BBG000BWJFZ4,BBG001SJ8KV8,2026-03-24T06:07:49.663059975Z
CFBK,CF Bankshares Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001070680,BBG000BBWB75,BBG001S5XSL4,2026-03-24T06:07:49.663060155Z
CFFI,C&F Financial Corp,stocks,us,XNAS,CS,True,usd,0000913341,BBG000BYN5H7,BBG001SBJZY7,2026-03-24T06:07:49.663060256Z
CFFN,"Capitol Federal Financial, Inc.",stocks,us,XNAS,CS,True,usd,0001490906,BBG000C34488,BBG001SBWDX2,2026-03-24T06:07:49.663060346Z
CFG,"Citizens Financial Group, Inc.",stocks,us,XNYS,CS,True,usd,0000759944,BBG006Q0HY77,BBG006Q0HZT0,2026-03-24T06:07:49.663060606Z
CFND,C1 Fund Inc.,stocks,us,XNYS,CS,True,usd,0002044327,BBG01QS2CVY7,BBG01QS2CX00,2026-03-24T06:07:49.663061177Z
CG,The Carlyle Group Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001527166,BBG000BH3F20,BBG001S7JM84,2026-03-24T06:07:49.663061548Z
CGABL,The Carlyle Group Inc. 4.625% Subordinated Notes due 2061,stocks,us,XNAS,CS,True,usd,,,,2026-03-24T06:07:49.663061638Z
CGBD,"Carlyle Secured Lending, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001544206,BBG00GQVWWP4,BBG00GQVWWQ3,2026-03-24T06:07:49.663061839Z
CGC,Canopy Growth Corporation Common Shares,stocks,us,XNAS,CS,True,usd,0001737927,BBG0069FB082,BBG001T6MH82,2026-03-24T06:07:49.663062019Z
CGCT,Cartesian Growth Corporation III Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002049662,,,2026-03-24T06:07:49.66306242Z
CGEM,"Cullinan Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001789972,BBG00HW2DGQ4,BBG00HW2DGR3,2026-03-24T06:07:49.663063071Z
CGEN,Compugen Ltd,stocks,us,XNAS,CS,True,usd,0001119774,,,2026-03-24T06:07:49.663063161Z
CGNT,Cognyte Software Ltd. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001824814,,,2026-03-24T06:07:49.663065436Z
CGNX,Cognex Corp,stocks,us,XNAS,CS,True,usd,0000851205,BBG000BPBVW5,BBG001S5TC16,2026-03-24T06:07:49.663065526Z
CGO,Calamos Global Total Return Fund,stocks,us,XNAS,CS,True,usd,0001285650,BBG000NPGLP7,BBG001SKVJY9,2026-03-24T06:07:49.663065616Z
CGON,"CG Oncology, Inc. Common stock",stocks,us,XNAS,CS,True,usd,0001991792,BBG00YHKK4Q3,BBG00YHKK4R2,2026-03-24T06:07:49.663065706Z
CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001967822,,,2026-03-24T06:07:49.663066097Z
CGTX,"Cognition Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001455365,BBG001J2P8S7,BBG001V0GFB9,2026-03-24T06:07:49.663066187Z
CHAC,Crane Harbor Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002054174,,,2026-03-24T06:07:49.66306764Z
CHAI,"Core AI Holdings, Inc. Common Shares",stocks,us,XNAS,CS,True,usd,0001649009,BBG000BXPF58,BBG001S5WW90,2026-03-24T06:07:49.663068041Z
CHCI,"Comstock Holding Companies, Inc. Class A",stocks,us,XNAS,CS,True,usd,0001299969,BBG000Q808Z7,BBG001SMCN40,2026-03-24T06:07:49.663068662Z
CHCO,City Holding Co,stocks,us,XNAS,CS,True,usd,0000726854,BBG000BFJFX3,BBG001S5PR71,2026-03-24T06:07:49.663068922Z
CHCT,"Community Healthcare Trust Incorporated Common Stock, $0.01 par value per share",stocks,us,XNYS,CS,True,usd,0001631569,BBG008G2P3M2,BBG008G2P3N1,2026-03-24T06:07:49.663069012Z
CHD,"Church & Dwight Co., Inc.",stocks,us,XNYS,CS,True,usd,0000313927,BBG000BFJT36,BBG001S5PR99,2026-03-24T06:07:49.663069223Z
CHDN,Churchill Downs Inc,stocks,us,XNAS,CS,True,usd,0000020212,BBG000BGXMG9,BBG001S67Z80,2026-03-24T06:07:49.663069313Z
CHE,Chemed Corporation,stocks,us,XNYS,CS,True,usd,0000019584,BBG000C19QW1,BBG001S679X0,2026-03-24T06:07:49.663069423Z
CHEC,Chenghe Acquisition III Co. Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0002047177,,,2026-03-24T06:07:49.663069523Z
CHEF,The Chef's Warehouse Inc,stocks,us,XNAS,CS,True,usd,0001517175,BBG001MFW6D6,BBG001V11JN2,2026-03-24T06:07:49.663069794Z
CHGG,"CHEGG, INC.",stocks,us,XNYS,CS,True,usd,0001364954,BBG0014XR0N5,BBG001TBCK85,2026-03-24T06:07:49.663069884Z
CHH,Choice Hotels Intnl.,stocks,us,XNYS,CS,True,usd,0001046311,BBG000BPBTL2,BBG001S997X6,2026-03-24T06:07:49.663070064Z
CHI,Calamos Convertible Opportunities and Income Fund,stocks,us,XNAS,CS,True,usd,0001171471,BBG000D8GTW1,BBG001SG6175,2026-03-24T06:07:49.663070155Z
CHKP,Check Point Software Technologies Ltd,stocks,us,XNAS,CS,True,usd,0001015922,,,2026-03-24T06:07:49.663070345Z
CHMG,Chemung Financial Corp,stocks,us,XNAS,CS,True,usd,0000763563,BBG000BHQ7B3,BBG001S7RT53,2026-03-24T06:07:49.663070435Z
CHMI,CHERRY HILL MORTGAGE INVESTMENT CORPORATION,stocks,us,XNYS,CS,True,usd,0001571776,BBG004HQLJH2,BBG004HQLK70,2026-03-24T06:07:49.663070666Z
CHPG,ChampionsGate Acquisition Corporation Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0002024460,,,2026-03-24T06:07:49.663071357Z
CHPT,"ChargePoint Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001777393,BBG00Q741Z16,BBG00Q741ZS7,2026-03-24T06:07:49.663071728Z
CHRD,Chord Energy Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001486159,BBG00Y7BLHL9,BBG00Y7BLJF2,2026-03-24T06:07:49.663072339Z
CHRS,"Coherus Oncology, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001512762,BBG0063N8V69,BBG0063N8V87,2026-03-24T06:07:49.663072519Z
CHSN,Chanson International Holding Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001825349,,,2026-03-24T06:07:49.663073531Z
CHWY,"Chewy, Inc.",stocks,us,XNYS,CS,True,usd,0001766502,BBG00P19DKZ6,BBG00P19DLQ4,2026-03-24T06:07:49.663073892Z
CHY,Calamos Convertible and High Income Fund,stocks,us,XNAS,CS,True,usd,0001222719,BBG000BK02T6,BBG001S8SMN5,2026-03-24T06:07:49.663073982Z
CHYM,"Chime Financial, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001795586,BBG00QK4M9M3,BBG00QK4M9N2,2026-03-24T06:07:49.663074072Z
CI,The Cigna Group,stocks,us,XNYS,CS,True,usd,0001739940,BBG00KXRCDP0,BBG00KXRCDQ9,2026-03-24T06:07:49.663074172Z
CIA,"Citizens, Inc.",stocks,us,XNYS,CS,True,usd,0000024090,BBG000DJ3D29,BBG001S81V90,2026-03-24T06:07:49.663074313Z
CIEN,Ciena Corporation,stocks,us,XNYS,CS,True,usd,0000936395,BBG000BP1152,BBG001S61J73,2026-03-24T06:07:49.663075224Z
CIGI,Colliers International Group Inc. Subordinate Voting Shares,stocks,us,XNAS,CS,True,usd,0000913353,BBG000BN6P22,BBG001S79G88,2026-03-24T06:07:49.663075916Z
CIGL,Concorde International Group Ltd Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002001794,,,2026-03-24T06:07:49.663076006Z
CIIT,"Tianci International, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001557798,BBG003NFDV65,BBG003NFDVY4,2026-03-24T06:07:49.663076186Z
CIM,Chimera Investment Corp.,stocks,us,XNYS,CS,True,usd,0001409493,BBG000PFLGY2,BBG001SR1G28,2026-03-24T06:07:49.663076377Z
CINF,Cincinnati Financial Corp,stocks,us,XNAS,CS,True,usd,0000020286,BBG000BFPK65,BBG001S5PTM0,2026-03-24T06:07:49.663077669Z
CING,Cingulate Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001862150,BBG012G40MY2,BBG012G40NT6,2026-03-24T06:07:49.66307789Z
CINT,CI&T Inc,stocks,us,XNYS,CS,True,usd,0001868995,,,2026-03-24T06:07:49.66307813Z
CION,CION Investment Corporation,stocks,us,XNYS,CS,True,usd,0001534254,BBG009KJ66B4,BBG009KJ66C3,2026-03-24T06:07:49.66307822Z
CISO,"CISO Global, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001777319,BBG00SL5GH17,BBG00SL5GJ31,2026-03-24T06:07:49.66307832Z
CISS,C3is Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001951067,,,2026-03-24T06:07:49.663078411Z
CIVB,"Civista Bancshares, Inc.",stocks,us,XNAS,CS,True,usd,0000944745,BBG000DWZWT4,BBG001S91FV8,2026-03-24T06:07:49.663078591Z
CIX,Comp X International Inc.,stocks,us,XASE,CS,True,usd,0001049606,BBG000BCGY99,BBG001S643N7,2026-03-24T06:07:49.663078831Z
CJMB,Callan JMB Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0002032545,BBG01QK922X6,BBG01QK923R1,2026-03-24T06:07:49.663079042Z
CKX,"CKX Lands, Inc.",stocks,us,XASE,CS,True,usd,0000352955,BBG000CTBX52,BBG001S72DB8,2026-03-24T06:07:49.663079342Z
CL,Colgate-Palmolive Company,stocks,us,XNYS,CS,True,usd,0000021665,BBG000BFQYY3,BBG001S5PVM5,2026-03-24T06:07:49.663079613Z
CLB,Core Laboratories Inc.,stocks,us,XNYS,CS,True,usd,0001958086,BBG01GG28WR3,BBG01GG28WT1,2026-03-24T06:07:49.663079943Z
CLBK,"Columbia Financial, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001723596,BBG003222R31,BBG003222R95,2026-03-24T06:07:49.663080064Z
CLBT,Cellebrite DI Ltd. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001854587,,,2026-03-24T06:07:49.663080314Z
CLDI,"Calidi Biotherapeutics, Inc.",stocks,us,XASE,CS,True,usd,0001855485,BBG012QFCL84,BBG012QFCL93,2026-03-24T06:07:49.663080595Z
CLDT,CHATHAM LODGING TRUST,stocks,us,XNYS,CS,True,usd,0001476045,BBG000PT6BR8,BBG001T5ZKL8,2026-03-24T06:07:49.663080695Z
CLDX,"Celldex Therapeutics, Inc",stocks,us,XNAS,CS,True,usd,0000744218,BBG000FW8LZ9,BBG001S7QN20,2026-03-24T06:07:49.663080875Z
CLF,Cleveland-Cliffs Inc.,stocks,us,XNYS,CS,True,usd,0000764065,BBG000BFRF55,BBG001S5PW43,2026-03-24T06:07:49.663080975Z
CLFD,"Clearfield, Inc.",stocks,us,XNAS,CS,True,usd,0000796505,BBG000BC35R6,BBG001S5NS35,2026-03-24T06:07:49.663081186Z
CLGN,CollPlant Biotechnologies Ltd Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001631487,,,2026-03-24T06:07:49.663081386Z
CLH,"Clean Harbors, Inc",stocks,us,XNYS,CS,True,usd,0000822818,BBG000BFRRX8,BBG001S5PW98,2026-03-24T06:07:49.663081567Z
CLIK,Click Holdings Limited Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0002020027,,,2026-03-24T06:07:49.663081657Z
CLMB,"Climb Global Solutions, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000945983,BBG000BCJVD7,BBG001S5T4D1,2026-03-24T06:07:49.663082599Z
CLMT,"Calumet, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0002013745,BBG01NQ82GB2,BBG01NQ82GC1,2026-03-24T06:07:49.663082699Z
CLNE,Clean Energy Fuels Corp.,stocks,us,XNAS,CS,True,usd,0001368265,BBG000J5J943,BBG001SPD4H0,2026-03-24T06:07:49.663082789Z
CLNN,Clene Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001822791,BBG00X3GTK66,BBG00X3GTK84,2026-03-24T06:07:49.663082979Z
CLOV,"Clover Health Investments, Corp",stocks,us,XNAS,CS,True,usd,0001801170,BBG00SHY90J5,BBG00SHY90K3,2026-03-24T06:07:49.663084061Z
CLPS,CLPS Incorporation Common Stock,stocks,us,XNAS,CS,True,usd,0001724542,,,2026-03-24T06:07:49.663084432Z
CLPT,"ClearPoint Neuro, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001285550,BBG000Q39HV3,BBG001T6D542,2026-03-24T06:07:49.663084522Z
CLRB,Cellectar Biosciences INC NEW,stocks,us,XNAS,CS,True,usd,0001279704,BBG000G9WFQ5,BBG001SNWCK2,2026-03-24T06:07:49.663084612Z
CLRO,"ClearOne, Inc. (DE) Common Stock",stocks,us,XNAS,CS,True,usd,0000840715,BBG000F7XWR1,BBG001S9QBR5,2026-03-24T06:07:49.663084703Z
CLS,"Celestica, Inc.",stocks,us,XNYS,CS,True,usd,0001030894,BBG000BPS2C3,BBG001S9CXM7,2026-03-24T06:07:49.663084793Z
CLSK,CLEANSPARK INC,stocks,us,XNAS,CS,True,usd,0000827876,BBG001MB89V6,BBG001S7F576,2026-03-24T06:07:49.663084983Z
CLST,"Catalyst Bancorp, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001849867,BBG00ZMYKX53,BBG00ZMYKY06,2026-03-24T06:07:49.663085434Z
CLVT,Clarivate Plc,stocks,us,XNYS,CS,True,usd,0001764046,,,2026-03-24T06:07:49.663085705Z
CLWT,Euro Tech Holdings Co Ltd. New,stocks,us,XNAS,CS,True,usd,0001026662,,,2026-03-24T06:07:49.663085885Z
CLX,Clorox Company,stocks,us,XNYS,CS,True,usd,0000021076,BBG000BFS7D3,BBG001S5PX50,2026-03-24T06:07:49.663085975Z
CLYM,"Climb Bio, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001768446,BBG00ZNKL0K6,BBG00ZNKL0L5,2026-03-24T06:07:49.663086155Z
CM,Canadian Imperial Bank of Commerce,stocks,us,XNYS,CS,True,usd,0001045520,BBG000FKTHQ1,BBG001S5YBB1,2026-03-24T06:07:49.663086246Z
CMBM,Cambium Networks Corporation Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001738177,,,2026-03-24T06:07:49.663086336Z
CMBT,CMB.TECH NV,stocks,us,XNYS,CS,True,usd,0001604481,,,2026-03-24T06:07:49.663086606Z
CMC,Commercial Metals Company,stocks,us,XNYS,CS,True,usd,0000022444,BBG000BFSND8,BBG001S5PXG8,2026-03-24T06:07:49.663086696Z
CMCL,Caledonia Mining Corporation Plc,stocks,us,XASE,CS,True,usd,0000766011,,,2026-03-24T06:07:49.663087117Z
CMCO,Columbus McKinnon Corp/NY,stocks,us,XNAS,CS,True,usd,0001005229,BBG000BCWWV0,BBG001S5VFS7,2026-03-24T06:07:49.663087398Z
CMCSA,Comcast Corp,stocks,us,XNAS,CS,True,usd,0001166691,BBG000BFT2L4,BBG001S5PXL2,2026-03-24T06:07:49.663087488Z
CMCT,Creative Media & Community Trust Corporation Common stock,stocks,us,XNAS,CS,True,usd,0000908311,BBG000BN7SF1,BBG001S8G3W0,2026-03-24T06:07:49.663087578Z
CMDB,Costamare Bulkers Holdings Limited,stocks,us,XNYS,CS,True,usd,0002033535,,,2026-03-24T06:07:49.663087668Z
CME,CME Group Inc.,stocks,us,XNAS,CS,True,usd,0001156375,BBG000BHLYP4,BBG001S86547,2026-03-24T06:07:49.663088199Z
CMG,"Chipotle Mexican Grill, Inc.",stocks,us,XNYS,CS,True,usd,0001058090,BBG000QX74T1,BBG001SP50B3,2026-03-24T06:07:49.66308841Z
CMI,Cummins Inc.,stocks,us,XNYS,CS,True,usd,0000026172,BBG000BGPTV6,BBG001S5Q9M3,2026-03-24T06:07:49.66308859Z
CMII,Columbus Circle Capital Corp II Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002088805,,,2026-03-24T06:07:49.66308868Z
CMND,Clearmind Medicine Inc. Common Shares,stocks,us,XNAS,CS,True,usd,0001892500,BBG01237P3C8,BBG00KWY2X19,2026-03-24T06:07:49.663089412Z
CMP,"Compass Minerals International, Inc.",stocks,us,XNYS,CS,True,usd,0001227654,BBG000C42WS4,BBG001SDY0X4,2026-03-24T06:07:49.663089943Z
CMPX,"Compass Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001738021,BBG00LPXKF25,BBG00LPXKF34,2026-03-24T06:07:49.663090354Z
CMRC,"Commerce.com, Inc. Series 1 Common Stock",stocks,us,XNAS,CS,True,usd,0001626450,BBG00W1PSSJ0,BBG00W1PSTC5,2026-03-24T06:07:49.663090444Z
CMRE,Costamare Inc.,stocks,us,XNYS,CS,True,usd,0001503584,,,2026-03-24T06:07:49.663090534Z
CMS,CMS Energy Corporation,stocks,us,XNYS,CS,True,usd,0000201533,BBG000BFVXX0,BBG001S5PYJ3,2026-03-24T06:07:49.663090905Z
CMT,"Core Molding Technologies, Inc.",stocks,us,XASE,CS,True,usd,0001026655,BBG000F4PNF0,BBG001S9F9R2,2026-03-24T06:07:49.663091836Z
CMTG,"Claros Mortgage Trust, Inc.",stocks,us,XNYS,CS,True,usd,0001666291,BBG00PT33805,BBG00PT33814,2026-03-24T06:07:49.663091927Z
CMTL,Comtech Telecommunications,stocks,us,XNAS,CS,True,usd,0000023197,BBG000BFW9K6,BBG001S5PYN8,2026-03-24T06:07:49.663092017Z
CMTV,Community Bancorp. Common Stock,stocks,us,XNAS,CS,True,usd,0000718413,BBG000BBTV11,BBG001S6F3Q2,2026-03-24T06:07:49.663092107Z
CNA,CNA Financial Corporation,stocks,us,XNYS,CS,True,usd,0000021175,BBG000BFYB47,BBG001S5PYX7,2026-03-24T06:07:49.663092297Z
CNC,Centene Corporation,stocks,us,XNYS,CS,True,usd,0001071739,BBG000BDXCJ5,BBG001S6T7Q8,2026-03-24T06:07:49.663092568Z
CNCK,Coincheck Group N.V. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001913847,,,2026-03-24T06:07:49.663092758Z
CNDT,Conduent Incorporated Common Stock,stocks,us,XNAS,CS,True,usd,0001677703,BBG00C1BZMT9,BBG00C1BZMV6,2026-03-24T06:07:49.663092938Z
CNET,ZW Data Action Technologies Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001376321,BBG000KBG7Z1,BBG001SPQXT9,2026-03-24T06:07:49.663093249Z
CNEY,CN Energy Group Inc. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001780785,,,2026-03-24T06:07:49.663093459Z
CNH,CNH INDUSTRIAL N.V.,stocks,us,XNYS,CS,True,usd,0001567094,,,2026-03-24T06:07:49.66309387Z
CNI,Canadian National Railway,stocks,us,XNYS,CS,True,usd,0000016868,BBG000HS74G6,BBG001S8WVQ7,2026-03-24T06:07:49.663094091Z
CNK,"Cinemark Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001385280,BBG000QDVR53,BBG001SS31W4,2026-03-24T06:07:49.663094181Z
CNL,Collective Mining Ltd.,stocks,us,XASE,CS,True,usd,0001953575,BBG011S21919,BBG00LZFKGH5,2026-03-24T06:07:49.663094311Z
CNM,"Core & Main, Inc.",stocks,us,XNYS,CS,True,usd,0001856525,BBG01163K2X0,BBG01163K3R5,2026-03-24T06:07:49.663094411Z
CNMD,CONMED Corporation,stocks,us,XNYS,CS,True,usd,0000816956,BBG000BFZVH8,BBG001S5PZH2,2026-03-24T06:07:49.663094512Z
CNNE,"Cannae Holdings, Inc. Common Stock",stocks,us,XNYS,CS,True,usd,0001704720,BBG00GXRNJP4,BBG00GXRNJQ3,2026-03-24T06:07:49.663094602Z
CNO,"CNO Financial Group, Inc.",stocks,us,XNYS,CS,True,usd,0001224608,BBG000Q1GK24,BBG001SBR6X3,2026-03-24T06:07:49.663094692Z
CNOB,Center Bancorp Inc,stocks,us,XNAS,CS,True,usd,0000712771,BBG000BD2D25,BBG001S6YLR0,2026-03-24T06:07:49.663094782Z
CNOBP,"ConnectOne Bancorp, Inc. Depositary Shares, each representing a 1/40th interest in a share of 5.25% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",stocks,us,XNAS,CS,True,usd,0000712771,,,2026-03-24T06:07:49.663094872Z
CNP,"CenterPoint Energy, Inc.",stocks,us,XNYS,CS,True,usd,0001130310,BBG000FDBX90,BBG001SB10S0,2026-03-24T06:07:49.663095053Z
CNQ,Canadian Natural Resources Limited,stocks,us,XNYS,CS,True,usd,0001017413,BBG000HW5GX3,BBG001S5YC56,2026-03-24T06:07:49.663095143Z
CNS,Cohen & Steers Inc.,stocks,us,XNYS,CS,True,usd,0001284812,BBG000BB0WG4,BBG001S5PZN5,2026-03-24T06:07:49.663095664Z
CNSP,"CNS Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001729427,BBG00PM24T16,BBG00PM24TS7,2026-03-24T06:07:49.663095754Z
CNTB,Connect Biopharma Holdings Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001835268,,,2026-03-24T06:07:49.663095934Z
CNTN,"Canton Strategic Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001861657,BBG012QFR2V4,BBG012QFR3P9,2026-03-24T06:07:49.663096034Z
CNTX,Context Therapeutics Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001842952,BBG011YW6H86,BBG011YW6J46,2026-03-24T06:07:49.663096125Z
CNTY,Century Casinos Inc,stocks,us,XNAS,CS,True,usd,0000911147,BBG000BMXYT6,BBG001S6MDN5,2026-03-24T06:07:49.663096215Z
CNVS,Cineverse Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001173204,BBG000BRSS32,BBG001SBM4H1,2026-03-24T06:07:49.663096315Z
CNX,CNX Resources Corporation,stocks,us,XNYS,CS,True,usd,0001070412,BBG000CKVSG8,BBG001SC7TN4,2026-03-24T06:07:49.663096405Z
CNXC,Concentrix Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001803599,BBG00RCNQMX3,BBG00RCNQMY2,2026-03-24T06:07:49.663096495Z
CNXN,PC Connection Inc,stocks,us,XNAS,CS,True,usd,0001050377,BBG000BX74M4,BBG001S96MG5,2026-03-24T06:07:49.663096585Z
COCH,"Envoy Medical, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001840877,BBG00Z6RQKY6,BBG00Z6RQKZ5,2026-03-24T06:07:49.663097177Z
COCO,"The Vita Coco Company, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001482981,BBG012QFVSL3,BBG012QFVTF8,2026-03-24T06:07:49.663097848Z
COCP,"Cocrystal Pharma, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001412486,BBG000V27360,BBG001T107W2,2026-03-24T06:07:49.663097938Z
CODA,"Coda Octopus Group, Inc. Common stock",stocks,us,XNAS,CS,True,usd,0001334325,BBG000C3P831,BBG001S7WGC7,2026-03-24T06:07:49.663098028Z
CODI,Compass Diversified,stocks,us,XNYS,CS,True,usd,0001345126,BBG000L35KD5,BBG001SPY7K6,2026-03-24T06:07:49.663098128Z
CODX,"Co-Diagnostics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001692415,BBG004HTR2D1,BBG004HTR2F9,2026-03-24T06:07:49.663098509Z
COEP,Coeptis Therapeutics Holdings Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001759186,BBG00XTTT1C5,BBG00XTTT1D4,2026-03-24T06:07:49.6630987Z
COF,Capital One Financial,stocks,us,XNYS,CS,True,usd,0000927628,BBG000BGKTF9,BBG001S65PV8,2026-03-24T06:07:49.66309889Z
COFS,CHOICEONE FINANCIAL,stocks,us,XNAS,CS,True,usd,0000803164,BBG000LLRNX3,BBG001SDXH04,2026-03-24T06:07:49.66309898Z
COGT,"Cogent Biosciences, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001622229,BBG007DHZQR7,BBG007DHY102,2026-03-24T06:07:49.663099822Z
COHN,Cohen & Company Inc,stocks,us,XASE,CS,True,usd,0001270436,BBG000BN06T1,BBG001S9Q071,2026-03-24T06:07:49.663099912Z
COIN,"Coinbase Global, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001679788,BBG00ZGF7771,BBG00ZGF7799,2026-03-24T06:07:49.663125251Z
COKE,"Coca-Cola Consolidated, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000317540,BBG000BG1SX2,BBG001S5Q0W1,2026-03-24T06:07:49.663125651Z
COLA,Columbus Acquisition Corp Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002028201,,,2026-03-24T06:07:49.663125742Z
COLB,Columbia Banking Systems Inc,stocks,us,XNAS,CS,True,usd,0000887343,BBG000CTGXS2,BBG001S72GJ3,2026-03-24T06:07:49.663126042Z
COLD,"Americold Realty Trust, Inc.",stocks,us,XNYS,CS,True,usd,0001455863,BBG000QF05R6,BBG001SMQ866,2026-03-24T06:07:49.663126132Z
COLL,"Collegium Pharmaceutical, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001267565,BBG000N7LPW4,BBG001T535S9,2026-03-24T06:07:49.663126222Z
